Label,Cluster,Color,PassOne,PassOneCol
hCoV-19/Venezuela/Ara2291/2023,27.39,#483d8b,27,#dc143c
hCoV-19/Croatia/HZJZ-2259/2023,30.36,#008080,30,#0000ff
hCoV-19/Mexico/CHH-IBT-IMSS-10238/2022,33.33,#b8860b,33,#ff6347
hCoV-19/Serbia/K709997-06/2022,34.32,#4682b4,34,#da70d6
hCoV-19/Brazil/CE-LACENCE-232213572/2023,35.31,#d2691e,35,#b0c4de
hCoV-19/Indonesia/KI-FKUNMUL-32437/2023,37.29,#9acd32,37,#f0e68c
hCoV-19/USA/KS-CDC-STM-EFXUAXGWV/2022,38.28,#32cd32,38,#fa8072
hCoV-19/Jamaica/173027/2022,39.27,#8fbc8f,39,#ffff54
hCoV-19/Kenya/AFI-LAM-1191/2023,40.26,#800080,40,#6495ed
hCoV-19/Honduras/AT-021/2022,41.25,#b03060,41,#dda0dd
hCoV-19/Colombia/DC-INS-VG-27568/2022,43.23,#9932cc,43,#7b68ee
hCoV-19/Norway/1379/2020,44.22,#ff4500,44,#afeeee
hCoV-19/Canada/SK-RRPL-619178/2023,0.65,#00ced1,0,#2f4f4f
hCoV-19/Chile/MA-37471/2023,2.63,#ff8c00,2,#8b4513
hCoV-19/SouthAfrica/NICD-N54589/2023,4.61,#ffd700,4,#228b22
hCoV-19/Denmark/DCGC-636250/2023,8.57,#0000cd,8,#483d8b
hCoV-19/DominicanRepublic/2131857-LNSPDD/2023,9.56,#deb887,9,#008080
hCoV-19/NewZealand/23ZA1932/2023,10.55,#00ff00,10,#b8860b
hCoV-19/PuertoRico/PR-CDC-S18/2020,11.54,#00fa9a,11,#4682b4
hCoV-19/env/Liechtenstein/CeMM34628/2023,14.51,#dc143c,14,#32cd32
hCoV-19/USA/CO-CDC-MMB09444197/2021,15.50,#00bfff,15,#8fbc8f
hCoV-19/Bolivia/CBBA-PUC-MVL-3352/2021,17.48,#f4a460,17,#b03060
hCoV-19/SouthAfrica/NICD-N49450/2022,21.44,#0000ff,21,#ff8c00
hCoV-19/Japan/TKYmbc37457/2023,23.42,#a020f0,23,#0000cd
hCoV-19/Mauritius/61734/2022,24.41,#adff2f,24,#deb887
hCoV-19/NorthMacedonia/IPH-MKD-179R/2023,25.40,#ff6347,25,#00ff00
hCoV-19/Mongolia/WOR12903A1217-3002951685-202103616-2-4902570/2021,26.39,#da70d6,26,#00fa9a
hCoV-19/Peru/ANC-INS-38895/2023,27.38,#b0c4de,27,#dc143c
hCoV-19/Ukraine/GIHSN-HCL023076317201/2023,30.35,#ff00ff,30,#0000ff
hCoV-19/BosniaandHerzegovina/AGC3898-22/2022,33.32,#f0e68c,33,#ff6347
hCoV-19/Sweden/PEP380595/2022,34.31,#fa8072,34,#da70d6
hCoV-19/Brazil/CE-LACENCE-232213621/2023,35.30,#ffff54,35,#b0c4de
hCoV-19/Indonesia/JK-NIHRD-W01440/2023,37.28,#6495ed,37,#f0e68c
hCoV-19/Ecuador/NIC-INSPI-93847/2022,38.27,#dda0dd,38,#fa8072
hCoV-19/Mauritius/70734/2022,39.26,#90ee90,39,#ffff54
hCoV-19/Kenya/AFI-LAM-1084/2023,40.25,#7b68ee,40,#6495ed
hCoV-19/ElSalvador/58626-LNSP/2022,41.24,#afeeee,41,#dda0dd
hCoV-19/Portugal/PT45093/2022,43.22,#7fffd4,43,#7b68ee
hCoV-19/Uganda/UG037/2020,44.21,#ff69b4,44,#afeeee
hCoV-19/USA/IN-CDC-LC1038924/2023,0.64,#ffb6c1,0,#2f4f4f
hCoV-19/Israel/ICH-741196718/2023,2.62,#2f4f4f,2,#8b4513
hCoV-19/Philippines/PH-RITM-4027/2023,4.60,#556b2f,4,#228b22
hCoV-19/Luxembourg/LNS6737768/2023,8.56,#8b4513,8,#483d8b
hCoV-19/Uganda/976/2023,9.55,#2e8b57,9,#008080
hCoV-19/Paraguay/645684/2023,10.54,#228b22,10,#b8860b
hCoV-19/Thailand/Tak-CONI-0817/2021,11.53,#708090,11,#4682b4
hCoV-19/SouthAfrica/NICD-N53585/2023,14.50,#8b0000,14,#32cd32
hCoV-19/NewZealand/21CH0797/2021,15.49,#808000,15,#8fbc8f
hCoV-19/Bolivia/CBBA-PUC-MVL-3351/2021,17.47,#483d8b,17,#b03060
hCoV-19/SouthAfrica/NHLS-UCT-GS-CE47/2022,21.43,#008080,21,#ff8c00
hCoV-19/Vietnam/HCMC-S17-M169/2023,23.41,#b8860b,23,#0000cd
hCoV-19/Mauritius/MHW-9701/2023,24.40,#4682b4,24,#deb887
hCoV-19/USA/ME-HETL-J17764/2022,25.39,#d2691e,25,#00ff00
hCoV-19/CzechRepublic/NRL-5008/2021,26.38,#9acd32,26,#00fa9a
hCoV-19/Peru/LIM-INS-42024/2023,27.37,#32cd32,27,#dc143c
hCoV-19/Slovenia/23-013123-MB/2023,30.34,#8fbc8f,30,#0000ff
hCoV-19/Serbia/26-0202-02/2023,33.31,#800080,33,#ff6347
hCoV-19/USA/NV-CDC-QDX34746747/2022,34.30,#b03060,34,#da70d6
hCoV-19/Myanmar/DMR-146/2023,35.29,#9932cc,35,#b0c4de
hCoV-19/Morocco/NIH/1292/2023,37.27,#ff4500,37,#f0e68c
hCoV-19/Colombia/ANT-LDSP3467/2022,38.26,#00ced1,38,#fa8072
hCoV-19/NewZealand/22ZA5162/2022,39.25,#ff8c00,39,#ffff54
hCoV-19/Kenya/C122619/2023,40.24,#ffd700,40,#6495ed
hCoV-19/Mexico/MOR-LANGEBIO-IMSS-0743/2022,41.23,#0000cd,41,#dda0dd
hCoV-19/Ukraine/73435/2022,43.21,#deb887,43,#7b68ee
hCoV-19/HongKong/CUHK-NC3317/2020,44.20,#00ff00,44,#afeeee
hCoV-19/SouthAfrica/CERI-KRISP-K054579/2023,0.63,#00fa9a,0,#2f4f4f
hCoV-19/Montenegro/CO-01061-MNE000-1196182302/2023,2.61,#dc143c,2,#8b4513
hCoV-19/Argentina/PAIS-A1742/2023,4.59,#00bfff,4,#228b22
hCoV-19/USA/MO-CDC-QDX45031516/2022,8.55,#f4a460,8,#483d8b
hCoV-19/Venezuela/Ara2300/2023,9.54,#0000ff,9,#008080
hCoV-19/Indonesia/KI-FKUNMUL-32425/2023,10.53,#a020f0,10,#b8860b
hCoV-19/Cambodia/180346/2020,11.52,#adff2f,11,#4682b4
hCoV-19/Morocco/IPM20430709/2022,14.49,#ff6347,14,#32cd32
hCoV-19/Italy/ABR-CAST-K3359/2021,15.48,#da70d6,15,#8fbc8f
hCoV-19/Mongolia/UB-249077/2021,17.46,#b0c4de,17,#b03060
hCoV-19/SouthKorea/KDCA237271/2023,20.43,#ff00ff,20,#00ced1
hCoV-19/SouthAfrica/NHLS-UCT-LA-ZC03/2022,21.42,#f0e68c,21,#ff8c00
hCoV-19/HongKong/VB23029446/2023,23.40,#fa8072,23,#0000cd
hCoV-19/Denmark/DCGC-619447/2022,24.39,#ffff54,24,#deb887
hCoV-19/Lithuania/MB230117-0270/2023,25.38,#6495ed,25,#00ff00
hCoV-19/Bahrain/341709279/2021,26.37,#dda0dd,26,#00fa9a
hCoV-19/Peru/LIM-INS-39133/2023,27.36,#90ee90,27,#dc143c
hCoV-19/Scotland/SCOT-30832/2023,30.33,#7b68ee,30,#0000ff
hCoV-19/Ukraine/RLD-73405/2022,33.30,#afeeee,33,#ff6347
hCoV-19/USA/NY-NYGC-1910-VTM1-MGOO793/2022,34.29,#7fffd4,34,#da70d6
hCoV-19/Myanmar/DMR-145/2023,35.28,#ff69b4,35,#b0c4de
hCoV-19/Morocco/NIH/1291/2023,37.26,#ffb6c1,37,#f0e68c
hCoV-19/Venezuela/Dtt1053/2022,38.25,#2f4f4f,38,#fa8072
hCoV-19/Iceland/L-3416/2023,39.24,#556b2f,39,#ffff54
hCoV-19/Peru/LIM-INS-44723/2023,40.23,#8b4513,40,#6495ed
hCoV-19/Guatemala/10493-LNS/2022,41.22,#2e8b57,41,#dda0dd
hCoV-19/Luxembourg/LNS5062328/2022,43.20,#228b22,43,#7b68ee
hCoV-19/Iran/11299/2020,44.19,#708090,44,#afeeee
hCoV-19/Norway/5878/2023,0.62,#8b0000,0,#2f4f4f
hCoV-19/Chile/ML-ISP-33208/2023,2.60,#808000,2,#8b4513
hCoV-19/Mexico/CAM-InDRE-FB1892/2023,4.58,#483d8b,4,#228b22
hCoV-19/USA/TX-HMH-MCoV-127252/2023,7.55,#008080,7,#808000
hCoV-19/Austria/AGES-6052358/2022,8.54,#b8860b,8,#483d8b
hCoV-19/Panama/MCH40299594-GMI/2023,9.53,#4682b4,9,#008080
hCoV-19/Canada/AB-ABPHL-96689/2023,10.52,#d2691e,10,#b8860b
hCoV-19/Pakistan/NIH-36/2021,11.51,#9acd32,11,#4682b4
hCoV-19/Vietnam/BMH-518994/2023,13.49,#32cd32,13,#9acd32
hCoV-19/Kosovo/CO-00947-XXK000-5409-07-Niph/2022,14.48,#8fbc8f,14,#32cd32
hCoV-19/Kosovo/CO-00491-XXK000-3526/2021,15.47,#800080,15,#8fbc8f
hCoV-19/Bolivia/SAN-UPCH-0995/2021,17.45,#b03060,17,#b03060
hCoV-19/Russia/KGD-RII-MH139583S/2023,20.42,#9932cc,20,#00ced1
hCoV-19/SouthAfrica/CERI-KRISP-K047378/2022,21.41,#ff4500,21,#ff8c00
hCoV-19/SriLanka/aicbu6443/2023,23.39,#00ced1,23,#0000cd
hCoV-19/Oman/523895/2023,24.38,#ff8c00,24,#deb887
hCoV-19/Switzerland/BL-UHB-USB-03-14-5dfe6a69/2023,25.37,#ffd700,25,#00ff00
hCoV-19/Kazakhstan/ALA-NRL-417S/2021,26.36,#0000cd,26,#00fa9a
hCoV-19/Peru/LIM-INS-39461/2023,27.35,#deb887,27,#dc143c
hCoV-19/Curacao/CW-EMC-1/2023,30.32,#00ff00,30,#0000ff
hCoV-19/PuertoRico/PR-CVL-011452/2022,33.29,#00fa9a,33,#ff6347
hCoV-19/Hungary/7111-UPL22-004833/2022,34.28,#dc143c,34,#da70d6
hCoV-19/Greece/NPHO-4907/2023,35.27,#00bfff,35,#b0c4de
hCoV-19/Malaysia/MKAI-6800155/2023,37.25,#f4a460,37,#f0e68c
hCoV-19/Ecuador/GENSBIO-INSPI-96513/2022,38.24,#0000ff,38,#fa8072
hCoV-19/NorthernMarianaIslands/MP-CDC-2-6965994/2023,39.23,#a020f0,39,#ffff54
hCoV-19/Peru/LIM-INS-44071/2023,40.22,#adff2f,40,#6495ed
hCoV-19/Guatemala/10659-LNS/2022,41.21,#ff6347,41,#dda0dd
hCoV-19/Mexico/TLA-InDRE-FB1653/2023,43.19,#da70d6,43,#7b68ee
hCoV-19/Bahrain/BAH-07/2020,44.18,#b0c4de,44,#afeeee
hCoV-19/CostaRica/INC-10305-785057/2023,0.61,#ff00ff,0,#2f4f4f
hCoV-19/Chile/NB-33940/2023,2.59,#f0e68c,2,#8b4513
hCoV-19/Mexico/YUC-IBT-IMSS-10588/2023,4.57,#fa8072,4,#228b22
hCoV-19/USA/UT-UPHL-143826/2023,7.54,#ffff54,7,#808000
hCoV-19/Germany/NI-RKI-I-1067722/2022,8.53,#6495ed,8,#483d8b
hCoV-19/Guatemala/12203-LNS/2023,9.52,#dda0dd,9,#008080
hCoV-19/Russia/SPE-RII-18306S/2023,10.51,#90ee90,10,#b8860b
hCoV-19/UnitedArabEmirates/BTC-5021/2021,11.50,#7b68ee,11,#4682b4
hCoV-19/Slovakia/BA-23-00000952/2023,13.48,#afeeee,13,#9acd32
hCoV-19/USA/OR-OSPHL07786/2022,14.47,#7fffd4,14,#32cd32
hCoV-19/USA/CT-JAX-11528016/2021,15.46,#ff69b4,15,#8fbc8f
hCoV-19/Ecuador/UEES-12126/2021,17.44,#ffb6c1,17,#b03060
hCoV-19/Mozambique/INS-PCS0031475/2023,19.42,#2f4f4f,19,#ff4500
hCoV-19/Croatia/HZJZ-3818/2023,20.41,#556b2f,20,#00ced1
hCoV-19/SouthAfrica/NICD-N51456/2023,21.40,#8b4513,21,#ff8c00
hCoV-19/Japan/TKYnat14258/2023,23.38,#2e8b57,23,#0000cd
hCoV-19/Taiwan/NCKUH-061023000840/2023,24.37,#228b22,24,#deb887
hCoV-19/Canada/NL-PHML-611181/2023,25.36,#708090,25,#00ff00
hCoV-19/Mexico/DUR-IBT-IMSS-1409/2021,26.35,#8b0000,26,#00fa9a
hCoV-19/CostaRica/INC-9553-781714/2023,27.34,#808000,27,#dc143c
hCoV-19/Sweden/5598512063/2023,30.31,#483d8b,30,#0000ff
hCoV-19/Romania/CL-545309/2023,33.28,#008080,33,#ff6347
hCoV-19/Suriname/SR-1036/2022,34.27,#b8860b,34,#da70d6
hCoV-19/NewZealand/23XA2060/2023,35.26,#4682b4,35,#b0c4de
hCoV-19/Malaysia/MKAI-6800154/2023,37.24,#d2691e,37,#f0e68c
hCoV-19/USA/WA-CDC-LC0601455/2022,38.23,#9acd32,38,#fa8072
hCoV-19/Zambia/CHAZ-CHS2991/2022,39.22,#32cd32,39,#ffff54
hCoV-19/Peru/LIM-INS-44067/2023,40.21,#8fbc8f,40,#6495ed
hCoV-19/Guatemala/10335-LNS/2022,41.20,#800080,41,#dda0dd
hCoV-19/Canada/BC-BCCDC-585683/2023,43.18,#b03060,43,#7b68ee
hCoV-19/BurkinaFaso/588/2020,44.17,#9932cc,44,#afeeee
hCoV-19/Algeria/161/2023,45.16,#ff4500,45,#7fffd4
hCoV-19/USA/TX-HMH-MCoV-126946/2023,0.60,#00ced1,0,#2f4f4f
hCoV-19/Norway/5434/2023,2.58,#ff8c00,2,#8b4513
hCoV-19/USA/NV-CDC-QDX49499989/2023,4.56,#ffd700,4,#228b22
hCoV-19/USA/MP-CDC-2-6763279/2022,7.53,#0000cd,7,#808000
hCoV-19/Slovenia/08-000073-MB/2023,8.52,#deb887,8,#483d8b
hCoV-19/Panama/M268647-GMI/2023,9.51,#00ff00,9,#008080
hCoV-19/Russia/SPE-RII-MH136158S/2023,10.50,#00fa9a,10,#b8860b
hCoV-19/TrinidadandTobago/39213/2020,11.49,#dc143c,11,#4682b4
hCoV-19/Myanmar/DMR-22113/2023,13.47,#00bfff,13,#9acd32
hCoV-19/Ukraine/RLD-73611/2023,14.46,#f4a460,14,#32cd32
hCoV-19/Singapore/2616/2021,15.45,#0000ff,15,#8fbc8f
hCoV-19/Poland/1156085/2020,17.43,#a020f0,17,#b03060
hCoV-19/Uganda/UVRI-457519/2023,19.41,#adff2f,19,#ff4500
hCoV-19/Spain/CT-HUB08240/2023,20.40,#ff6347,20,#00ced1
hCoV-19/CostaRica/INC-8706-776415/2022,21.39,#da70d6,21,#ff8c00
hCoV-19/SriLanka/aicbu6448/2023,23.37,#b0c4de,23,#0000cd
hCoV-19/Myanmar/DMR-22118/2023,24.36,#ff00ff,24,#deb887
hCoV-19/Canada/NL-PHML-611187/2023,25.35,#f0e68c,25,#00ff00
hCoV-19/Romania/B-13870/2021,26.34,#fa8072,26,#00fa9a
hCoV-19/Venezuela/Dtto7637/2023,27.33,#ffff54,27,#dc143c
hCoV-19/Sweden/5598523763/2023,30.30,#6495ed,30,#0000ff
hCoV-19/Guatemala/779-LNS/2023,32.28,#dda0dd,32,#adff2f
hCoV-19/Switzerland/GE-HUG-39059388/2022,33.27,#90ee90,33,#ff6347
hCoV-19/Slovakia/BA-22-00027708/2022,34.26,#7b68ee,34,#da70d6
hCoV-19/USA/TX-CDC-QDX80017448/2023,35.25,#afeeee,35,#b0c4de
hCoV-19/USA/IL-5112023083/2023,37.23,#7fffd4,37,#f0e68c
hCoV-19/Venezuela/Mir3182/2022,38.22,#ff69b4,38,#fa8072
hCoV-19/Namibia/NIP0075/2023,39.21,#ffb6c1,39,#ffff54
hCoV-19/Chile/RM-25705/2023,40.20,#2f4f4f,40,#6495ed
hCoV-19/Mexico/OAX-IBT-IMSS-10825/2023,41.19,#556b2f,41,#dda0dd
hCoV-19/Uganda/CERI-KRISP-K055700/2022,43.17,#8b4513,43,#7b68ee
hCoV-19/Togo/C5627/2021,44.16,#2e8b57,44,#afeeee
hCoV-19/USA/MA-CDCBI-CRSP-NMNX63OHSQ4KI7WA/2022,45.15,#228b22,45,#7fffd4
hCoV-19/Curacao/CW-RIVM-128976/2023,0.59,#708090,0,#2f4f4f
hCoV-19/Aruba/AW-RIVM-128136/2023,2.57,#8b0000,2,#8b4513
hCoV-19/Peru/LAL-INS-44694/2023,4.55,#808000,4,#228b22
hCoV-19/Mexico/MEX-INMEGEN-97-7/2022,7.52,#483d8b,7,#808000
hCoV-19/Slovenia/3019/2023,8.51,#008080,8,#483d8b
hCoV-19/Guatemala/361-LNS/2023,9.50,#b8860b,9,#008080
hCoV-19/Russia/SPE-RII-16638S/2023,10.49,#4682b4,10,#b8860b
hCoV-19/Israel/CVL-s2064/2020,11.48,#d2691e,11,#4682b4
hCoV-19/MarshallIslands/MAJ-H2320479/2023,13.46,#9acd32,13,#9acd32
hCoV-19/Romania/B-28952/2022,14.45,#32cd32,14,#32cd32
hCoV-19/Fujian/2021BD-VIR-SPE-0586/2021,15.44,#8fbc8f,15,#8fbc8f
hCoV-19/Turkey/IST-GLAB-229/2020,17.42,#800080,17,#b03060
hCoV-19/Mozambique/INS-PCS0029219/2022,19.40,#b03060,19,#ff4500
hCoV-19/USA/NJ-PHEL-V23009746/2023,20.39,#9932cc,20,#00ced1
hCoV-19/CostaRica/INC-9083-778539/2022,21.38,#ff4500,21,#ff8c00
hCoV-19/India/RJ-INSACOG-GBRC12534/2023,23.36,#00ced1,23,#0000cd
hCoV-19/Vietnam/KH2023-001/2023,24.35,#ff8c00,24,#deb887
hCoV-19/NewZealand/23ZA1541/2023,25.34,#ffd700,25,#00ff00
hCoV-19/Benin/424620/2021,26.33,#0000cd,26,#00fa9a
hCoV-19/Peru/PIU-INS-39772/2023,27.32,#deb887,27,#dc143c
hCoV-19/Mauritius/22208/2023,29.30,#00ff00,29,#f4a460
hCoV-19/Kenya/SS11794/2023,30.29,#00fa9a,30,#0000ff
hCoV-19/Guatemala/778-LNS/2023,32.27,#dc143c,32,#adff2f
hCoV-19/Canada/NL-PHML-559095/2022,33.26,#00bfff,33,#ff6347
hCoV-19/Panama/CDED23100-GMI/2022,34.25,#f4a460,34,#da70d6
hCoV-19/HongKong/VB23059054/2023,35.24,#0000ff,35,#b0c4de
hCoV-19/Israel/SMC-7113443/2023,37.22,#a020f0,37,#f0e68c
hCoV-19/Colombia/MAG-UCCSMR-VG796/2022,38.21,#adff2f,38,#fa8072
hCoV-19/Uganda/640/2022,39.20,#ff6347,39,#ffff54
hCoV-19/Mozambique/INS-PCS0032209/2023,40.19,#da70d6,40,#6495ed
hCoV-19/Guatemala/436-LNS/2023,41.18,#b0c4de,41,#dda0dd
hCoV-19/Switzerland/BE-IFIK-os-07/2023,43.16,#ff00ff,43,#7b68ee
hCoV-19/Nigeria/FC-CV234/2020,44.15,#f0e68c,44,#afeeee
hCoV-19/Bahamas/23848-GMI/2022,45.14,#fa8072,45,#7fffd4
hCoV-19/CostaRica/INC-10525-786527/2023,0.58,#ffff54,0,#2f4f4f
hCoV-19/SouthAfrica/CERI-KRISP-K055402/2023,2.56,#6495ed,2,#8b4513
hCoV-19/Peru/LIM-INS-44323/2023,4.54,#dda0dd,4,#228b22
hCoV-19/Uganda/1319/2023,7.51,#90ee90,7,#808000
hCoV-19/Poland/4014WSN2022-wsseol/2022,8.50,#7b68ee,8,#483d8b
hCoV-19/Norway/3112/2023,9.49,#afeeee,9,#008080
hCoV-19/Russia/SPE-RII-MH138764S/2023,10.48,#7fffd4,10,#b8860b
hCoV-19/Belarus/ChVir21897/2020,11.47,#ff69b4,11,#4682b4
hCoV-19/Vietnam/BMH-518958/2022,13.45,#ffb6c1,13,#9acd32
hCoV-19/Canada/NL-PHML-564978/2022,14.44,#2f4f4f,14,#32cd32
hCoV-19/Japan/PG-162023/2021,15.43,#556b2f,15,#8fbc8f
hCoV-19/GuineaBissau/92LNSPGB/2020,17.41,#8b4513,17,#b03060
hCoV-19/Egypt/ARMY-CU054/2023,19.39,#2e8b57,19,#ff4500
hCoV-19/Mali/CICM-28829/2023,20.38,#228b22,20,#00ced1
hCoV-19/Poland/Kce-5252/2022,21.37,#708090,21,#ff8c00
hCoV-19/Belgium/AZDelta-2319-04581/2023,23.35,#8b0000,23,#0000cd
hCoV-19/USA/HI-H2318774/2022,24.34,#808000,24,#deb887
hCoV-19/Switzerland/VD-CHUV-GEN15952/2023,25.33,#483d8b,25,#00ff00
hCoV-19/Moldova/ICGEB-818767-S16/2021,26.32,#008080,26,#00fa9a
hCoV-19/Peru/TUM-INS-38510/2022,27.31,#b8860b,27,#dc143c
hCoV-19/Mauritius/9951/2023,29.29,#4682b4,29,#f4a460
hCoV-19/Chile/ML-30609/2023,30.28,#d2691e,30,#0000ff
hCoV-19/Guatemala/751-LNS/2023,32.26,#9acd32,32,#adff2f
hCoV-19/Canada/QC-L00507193001/2022,33.25,#32cd32,33,#ff6347
hCoV-19/Tunisia/13153/2022,34.24,#8fbc8f,34,#da70d6
hCoV-19/USA/HI-H2321928/2023,35.23,#800080,35,#b0c4de
hCoV-19/Norway/4465/2023,37.21,#b03060,37,#f0e68c
hCoV-19/Mexico/MIC-InDRE-FB16614-E16317542596-S13960/2022,38.20,#9932cc,38,#fa8072
hCoV-19/Seychelles/SS10654/2022,39.19,#ff4500,39,#ffff54
hCoV-19/Mozambique/INS-PCS0031969/2023,40.18,#00ced1,40,#6495ed
hCoV-19/Mexico/TAM-LANGEBIO-IMSS-13953/2023,41.17,#ff8c00,41,#dda0dd
hCoV-19/Kenya/SS11240/2022,43.15,#ffd700,43,#7b68ee
hCoV-19/SierraLeone/KGH-G-8626/2020,44.14,#0000cd,44,#afeeee
hCoV-19/Belgium/LHUB-ULB-25492234/2022,45.13,#deb887,45,#7fffd4
hCoV-19/DJI/NAMRU3-H799/2023,46.12,#00ff00,46,#ff69b4
hCoV-19/USA/TX-PHH-SPID1004195841/2023,0.57,#00fa9a,0,#2f4f4f
hCoV-19/SouthAfrica/CERI-KRISP-K055392/2023,2.55,#dc143c,2,#8b4513
hCoV-19/SouthAfrica/NICD-N53061/2023,4.53,#00bfff,4,#228b22
hCoV-19/Singapore/R11MR153/2023,7.50,#f4a460,7,#808000
hCoV-19/Coted-Ivoire/IPCI-DVE-E746152/2022,8.49,#0000ff,8,#483d8b
hCoV-19/Egypt/CPHL-EGY22854/2022,9.48,#a020f0,9,#008080
hCoV-19/Morocco/IPM20435890/2023,10.47,#adff2f,10,#b8860b
hCoV-19/Nigeria/S28/2020,11.46,#ff6347,11,#4682b4
hCoV-19/Vietnam/BMH-519005/2023,13.44,#da70d6,13,#9acd32
hCoV-19/Canada/NL-PHML-559104/2022,14.43,#b0c4de,14,#32cd32
hCoV-19/Japan/PG-75220/2021,15.42,#ff00ff,15,#8fbc8f
hCoV-19/Senegal/1484524/2020,17.40,#f0e68c,17,#b03060
hCoV-19/Zambia/ZAM-20-88-71088/2023,19.38,#fa8072,19,#ff4500
hCoV-19/Mali/CICM-28814/2023,20.37,#ffff54,20,#00ced1
hCoV-19/Mexico/OAX-LANGEBIO-IMSS-13722/2022,21.36,#6495ed,21,#ff8c00
hCoV-19/Thailand/NIC-SPK-2783/2023,23.34,#dda0dd,23,#0000cd
hCoV-19/Israel/ICH-741193765/2022,24.33,#90ee90,24,#deb887
hCoV-19/NewZealand/23YA0289/2023,25.32,#7b68ee,25,#00ff00
hCoV-19/Congo/FCRM-55-6959/2021,26.31,#afeeee,26,#00fa9a
hCoV-19/Peru/LIM-INS-39170/2023,27.30,#7fffd4,27,#dc143c
hCoV-19/Mauritius/9952/2023,29.28,#ff69b4,29,#f4a460
hCoV-19/Peru/LIM-INS-44044/2023,30.27,#ffb6c1,30,#0000ff
hCoV-19/Algeria/563/2023,32.25,#2f4f4f,32,#adff2f
hCoV-19/Mauritius/MHW-9466/2023,33.24,#556b2f,33,#ff6347
hCoV-19/Argentina/PAIS-G1045/2022,34.23,#8b4513,34,#da70d6
hCoV-19/Shanghai/SCDC-XG04-2867/2023,35.22,#2e8b57,35,#b0c4de
hCoV-19/Oman/5238242/2023,37.20,#228b22,37,#f0e68c
hCoV-19/Seychelles/F153343/2022,38.19,#708090,38,#fa8072
hCoV-19/USA/ME-CDC-STM-MHVW8XQ6U/2022,39.18,#8b0000,39,#ffff54
hCoV-19/Mozambique/INS-PCS0030050/2023,40.17,#808000,40,#6495ed
hCoV-19/Guatemala/587-LNS/2023,41.16,#483d8b,41,#dda0dd
hCoV-19/DJI/NAMRU3-H828/2023,43.14,#008080,43,#7b68ee
hCoV-19/CentralAfricanRepublic/23743/2020,44.13,#b8860b,44,#afeeee
hCoV-19/USA/KS-KHEL-12737/2022,45.12,#4682b4,45,#7fffd4
hCoV-19/DJI/NAMRU3-H786/2023,46.11,#d2691e,46,#ff69b4
hCoV-19/CostaRica/INC-10375-784397/2023,0.56,#9acd32,0,#2f4f4f
hCoV-19/Ireland/D-SVUH-FAW74603-076/2023,2.54,#32cd32,2,#8b4513
hCoV-19/USA/RI-CDC-2-6769013/2022,4.52,#8fbc8f,4,#228b22
hCoV-19/USA/MA-CDCBI-CRSP-AXLOCIE64ICR3ZL7/2022,7.49,#800080,7,#808000
hCoV-19/Mauritius/70415/2022,8.48,#b03060,8,#483d8b
hCoV-19/Egypt/CPHL-EGY22791/2022,9.47,#9932cc,9,#008080
hCoV-19/Lithuania/MB230425-0132/2023,10.46,#ff4500,10,#b8860b
hCoV-19/Iran/Gilan-NIC184/2020,11.45,#00ced1,11,#4682b4
hCoV-19/Vietnam/BMH-518990/2023,13.43,#ff8c00,13,#9acd32
hCoV-19/Slovakia/TN-23-00002430/2022,14.42,#ffd700,14,#32cd32
hCoV-19/Mexico/CAM-IBT-IMSS-3127/2021,15.41,#0000cd,15,#8fbc8f
hCoV-19/Vietnam/KH-55/2020,17.39,#deb887,17,#b03060
hCoV-19/Zambia/CERI-KRISP-K055676/2023,19.37,#00ff00,19,#ff4500
hCoV-19/Ghana/FS-NIC-23-1185/2023,20.36,#00fa9a,20,#00ced1
hCoV-19/USA/ND-NDDH-23644/2023,21.35,#dc143c,21,#ff8c00
hCoV-19/Bangladesh/icddrb-12504/2023,23.33,#00bfff,23,#0000cd
hCoV-19/Mauritius/MHW-9477/2023,24.32,#f4a460,24,#deb887
hCoV-19/Oman/723854/2023,25.31,#0000ff,25,#00ff00
hCoV-19/Italy/LAZ-AMC-2104094173-DS/2021,26.30,#a020f0,26,#00fa9a
hCoV-19/Peru/LIM-INS-41947/2022,27.29,#adff2f,27,#dc143c
hCoV-19/Guinea/CERFIG-38485/2023,28.28,#ff6347,28,#00bfff
hCoV-19/Mauritius/23237/2023,29.27,#da70d6,29,#f4a460
hCoV-19/Chile/LR-25101/2023,30.26,#b0c4de,30,#0000ff
hCoV-19/Moldova/Nr-24943/2022,32.24,#ff00ff,32,#adff2f
hCoV-19/Coted-Ivoire/IPCI-DVE-E748633/2022,33.23,#f0e68c,33,#ff6347
hCoV-19/Australia/NSW-ICPMR-23110/2022,34.22,#fa8072,34,#da70d6
hCoV-19/Finland/THL-05130/2023,35.21,#ffff54,35,#b0c4de
hCoV-19/Mauritius/9021/2023,37.19,#6495ed,37,#f0e68c
hCoV-19/DRC/INRB-RDC-924/2022,38.18,#dda0dd,38,#fa8072
hCoV-19/Ethiopia/CO-GX-092/2022,39.17,#90ee90,39,#ffff54
hCoV-19/Greece/16362/2021,40.16,#7b68ee,40,#6495ed
hCoV-19/Guatemala/10886-LNS/2022,41.15,#afeeee,41,#dda0dd
hCoV-19/Austria/AGES-1163761/2022,43.13,#7fffd4,43,#7b68ee
